new_id,Customer ID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
467112,4671-LXRDQ,United States,California,Salyer,95563,"40.89866, -123.539754",40.898660,-123.539754
193419,1934-SJVJK,United States,California,Smith River,95567,"41.950683, -124.097094",41.950683,-124.097094
383815,3838-OZURD,United States,California,Somes Bar,95568,"41.444606, -123.471895",41.444606,-123.471895
92693,9269-CQOOL,United States,California,Trinidad,95570,"41.162295, -124.027381",41.162295,-124.027381
28458,2845-HSJCY,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
118416,1184-PJVDB,United States,California,Amador City,95601,"38.431407, -120.8421",38.431407,-120.842100
94154,9415-DPEWS,United States,California,Carmichael,95608,"38.626128, -121.328011",38.626128,-121.328011
794318,7943-RQCHR,United States,California,Davis,95616,"38.508735, -121.678813",38.508735,-121.678813
324926,3249-ZPQRG,United States,California,Diamond Springs,95619,"38.683605, -120.811852",38.683605,-120.811852
25682,2568-BRGYX,United States,California,Dixon,95620,"38.392821, -121.799917",38.392821,-121.799917
772110,7721-JXEAW,United States,California,Elk Grove,95624,"38.434138, -121.30587",38.434138,-121.305870
724923,7249-WBIYX,United States,California,Elmira,95625,"38.349195, -121.902943",38.349195,-121.902943
31641,3164-AALRN,United States,California,Greenwood,95635,"38.921333, -120.897718",38.921333,-120.897718
33343,3334-CTHOL,United States,California,Jackson,95642,"38.336216, -120.76901",38.336216,-120.769010
47045,4704-ERYFC,United States,California,Knights Landing,95645,"38.875508, -121.765866",38.875508,-121.765866
47112,0471-LVHGK,United States,California,Orangevale,95662,"38.689174, -121.218435",38.689174,-121.218435
951818,9518-RWHZL,United States,California,Penryn,95663,"38.859093, -121.182872",38.859093,-121.182872
62405,6240-EURKS,United States,California,Plymouth,95669,"38.489273, -120.891614",38.489273,-120.891614
69608,6960-HVYXR,United States,California,Rio Linda,95673,"38.688764, -121.457596",38.688764,-121.457596
786121,7861-UVUFT,United States,California,Sloughhouse,95683,"38.470423, -121.114897",38.470423,-121.114897
6804,0680-DFNNY,United States,California,Winters,95694,"38.578604, -122.024579",38.578604,-122.024579
776721,7767-UXAGJ,United States,California,Colfax,95713,"39.084645, -120.894014",39.084645,-120.894014
157119,1571-SAVHK,United States,California,Meadow Vista,95722,"39.003358, -121.022539",39.003358,-121.022539
95463,9546-CQJSU,United States,California,Soda Springs,95728,"39.279068, -120.414275",39.279068,-120.414275
295117,2951-QOQTK,United States,California,Sacramento,95815,"38.608405, -121.449942",38.608405,-121.449942
347324,3473-XIIIT,United States,California,Sacramento,95824,"38.517295, -121.439819",38.517295,-121.439819
78939,7893-IXHRQ,United States,California,Sacramento,95826,"38.542532, -121.378826",38.542532,-121.378826
295217,2952-QAYZF,United States,California,Sacramento,95828,"38.486938, -121.395805",38.486938,-121.395805
476316,4763-PGDPO,United States,California,Sacramento,95831,"38.494832, -121.529447",38.494832,-121.529447
539419,5394-SVGJV,United States,California,Sacramento,95838,"38.646096, -121.442433",38.646096,-121.442433
928312,9283-LZQOH,United States,California,Antelope,95843,"38.715498, -121.363411",38.715498,-121.363411
707917,7079-QRCBC,United States,California,Sacramento,95864,"38.585826, -121.376263",38.585826,-121.376263
54693,5469-CTCWN,United States,California,Arbuckle,95912,"38.982373, -122.047751",38.982373,-122.047751
985117,9851-QXEEQ,United States,California,Bangor,95914,"39.396585, -121.38029",39.396585,-121.380290
52088,5208-HFSBT,United States,California,Challenge,95925,"39.461768, -121.195825",39.461768,-121.195825
266723,2667-WYLWJ,United States,California,Dunnigan,95937,"38.931425, -121.946081",38.931425,-121.946081
10927,1092-GANHU,United States,California,Magalia,95954,"39.933852, -121.584371",39.933852,-121.584371
78815,7881-EVUAD,United States,California,Oroville,95966,"39.473896, -121.415927",39.473896,-121.415927
576624,5766-XQXMQ,United States,California,Princeton,95970,"39.424957, -122.039307",39.424957,-122.039307
370322,3703-VAVCL,United States,California,Strawberry Valley,95981,"39.58458, -121.093256",39.584580,-121.093256
851917,8519-QJGJD,United States,California,Twain,95984,"40.022184, -121.062384",40.022184,-121.062384
632613,6326-MTTXK,United States,California,Yuba City,95993,"39.075694, -121.70606",39.075694,-121.706060
3309,0330-IVZHA,United States,California,Anderson,96007,"40.448632, -122.306657",40.448632,-122.306657
288611,2886-KEFUM,United States,California,Big Bend,96011,"41.096569, -121.879082",41.096569,-121.879082
423718,4237-RLAQD,United States,California,Callahan,96014,"41.388397, -122.794636",41.388397,-122.794636
96517,9651-GTSAQ,United States,California,Corning,96021,"39.913777, -122.289984",39.913777,-122.289984
31862,3186-BAXNB,United States,California,Cottonwood,96022,"40.336392, -122.448533",40.336392,-122.448533
63725,0637-YLETY,United States,California,Douglas City,96024,"40.586588, -122.903677",40.586588,-122.903677
11572,1157-BQCUW,United States,California,Fall River Mills,96028,"41.017282, -121.468945",41.017282,-121.468945
20033,2003-CKLOR,United States,California,Igo,96047,"40.524535, -122.647172",40.524535,-122.647172
925418,9254-RBFON,United States,California,Klamath River,96050,"41.816595, -122.948287",41.816595,-122.948287
120523,1205-WNWPJ,United States,California,Lakehead,96051,"40.883853, -122.418258",40.883853,-122.418258
838713,8387-MOJJT,United States,California,Nubieber,96068,"41.082472, -121.195215",41.082472,-121.195215
603211,6032-KRXXO,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542
745918,7459-RRWQZ,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542
30929,3092-IGHWF,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542
635220,6352-TWCAU,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542
292917,2929-QNSRW,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542
126215,1262-OPMFY,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542
189922,1899-VXWXM,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542
33318,3331-HQDTW,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542
544224,5442-XSDCW,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542
304914,3049-NDXFL,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542
79637,7963-GQRMY,United States,California,Los Angeles,90004,"34.076259, -118.310715",34.076259,-118.310715
12286,1228-FZFRV,United States,California,Los Angeles,90007,"34.027337, -118.28515",34.027337,-118.285150
20584,2058-DCJBE,United States,California,Los Angeles,90012,"34.065875, -118.238728",34.065875,-118.238728
536424,5364-XYIRR,United States,California,Los Angeles,90013,"34.044639, -118.240413",34.044639,-118.240413
48291,4829-AUOAX,United States,California,Los Angeles,90014,"34.043144, -118.251977",34.043144,-118.251977
915822,9158-VCTQB,United States,California,Los Angeles,90023,"34.017697, -118.200577",34.017697,-118.200577
631121,6311-UEUME,United States,California,Los Angeles,90025,"34.046174, -118.446333",34.046174,-118.446333
68399,6839-ITVZJ,United States,California,Los Angeles,90037,"34.002642, -118.287596",34.002642,-118.287596
3758,0375-HVGXO,United States,California,Los Angeles,90045,"33.954017, -118.402447",33.954017,-118.402447
859323,8593-WHYHV,United States,California,Los Angeles,90047,"33.958149, -118.308441",33.958149,-118.308441
60975,6097-EQISJ,United States,California,Los Angeles,90058,"34.001617, -118.222274",34.001617,-118.222274
442325,4423-YLHDV,United States,California,Los Angeles,90059,"33.927254, -118.249826",33.927254,-118.249826
10725,0107-YHINA,United States,California,Los Angeles,90062,"34.003553, -118.308933",34.003553,-118.308933
864019,8640-SDGKB,United States,California,Los Angeles,90066,"34.002028, -118.430656",34.002028,-118.430656
411620,4116-TZAQJ,United States,California,Culver City,90230,"33.993991, -118.39704",33.993991,-118.397040
387710,3877-JRJIP,United States,California,Hawthorne,90250,"33.914775, -118.348083",33.914775,-118.348083
751125,7511-YMXVQ,United States,California,Lynwood,90262,"33.923573, -118.200669",33.923573,-118.200669
755110,7551-JOHTI,United States,California,Malibu,90265,"34.074572, -118.831181",34.074572,-118.831181
98049,9804-ICWBG,United States,California,Pacific Palisades,90272,"34.079449, -118.548306",34.079449,-118.548306
53189,5318-IXUZF,United States,California,Redondo Beach,90277,"33.830453, -118.384565",33.830453,-118.384565
319822,3198-VELRD,United States,California,Marina Del Rey,90292,"33.977468, -118.445475",33.977468,-118.445475
943626,9436-ZBZCT,United States,California,Inglewood,90303,"33.936291, -118.332639",33.936291,-118.332639
71987,7198-GLXTC,United States,California,La Palma,90623,"33.850504, -118.039892",33.850504,-118.039892
51622,0516-VRYBW,United States,California,Stanton,90680,"33.801869, -117.995068",33.801869,-117.995068
838016,8380-PEFPE,United States,California,Avalon,90704,"33.391181, -118.421305",33.391181,-118.421305
56874,5687-DKDTV,United States,California,Bellflower,90706,"33.887676, -118.127289",33.887676,-118.127289
75308,7530-HDYDS,United States,California,Lakewood,90712,"33.840524, -118.148403",33.840524,-118.148403
30969,3096-IZETN,United States,California,Lomita,90717,"33.794209, -118.317354",33.794209,-118.317354
59221,5922-ABDVO,United States,California,Seal Beach,90740,"33.75462, -118.071128",33.754620,-118.071128
91721,9172-ANCRX,United States,California,Carson,90745,"33.822295, -118.26411",33.822295,-118.264110
69108,6910-HADCM,United States,California,Long Beach,90808,"33.823943, -118.111335",33.823943,-118.111335
481612,4816-LXZYW,United States,California,Long Beach,90810,"33.819814, -118.222416",33.819814,-118.222416
49112,4911-BANWH,United States,California,Sunland,91040,"34.282704, -118.312929",34.282704,-118.312929
84965,8496-EJAUI,United States,California,Tujunga,91042,"34.296574, -118.244839",34.296574,-118.244839
636513,6365-MTGZX,United States,California,Glendale,91206,"34.162515, -118.203869",34.162515,-118.203869
134923,1349-WXNGG,United States,California,Glendale,91207,"34.182378, -118.262922",34.182378,-118.262922
699025,6990-YNRIO,United States,California,Agoura Hills,91301,"34.129058, -118.759788",34.129058,-118.759788
62120,0621-TWIEM,United States,California,Newhall,91321,"34.370378, -118.504118",34.370378,-118.504118
24859,2485-ITVKB,United States,California,Northridge,91325,"34.236683, -118.517588",34.236683,-118.517588
366915,3669-OYSJI,United States,California,Porter Ranch,91326,"34.281911, -118.556218",34.281911,-118.556218
16125,1612-EOHDH,United States,California,Pacoima,91331,"34.255442, -118.421314",34.255442,-118.421314
751719,7517-SAWMO,United States,California,Granada Hills,91344,"34.291273, -118.505104",34.291273,-118.505104
41438,4143-HHPMK,United States,California,Mission Hills,91345,"34.266389, -118.459744",34.266389,-118.459744
705412,7054-LGEQW,United States,California,Canyon Country,91351,"34.422519, -118.420717",34.422519,-118.420717
92316,0923-PNFUB,United States,California,Westlake Village,91361,"34.130992, -118.894673",34.130992,-118.894673
349410,3494-JCHRQ,United States,California,Van Nuys,91411,"34.17847, -118.459472",34.178470,-118.459472
64746,6474-FVJLC,United States,California,Sherman Oaks,91423,"34.146957, -118.432138",34.146957,-118.432138
454712,4547-LYTDD,United States,California,North Hollywood,91601,"34.1692, -118.372498",34.169200,-118.372498
677024,6770-XUAGN,United States,California,North Hollywood,91605,"34.207295, -118.400022",34.207295,-118.400022
31439,3143-ILDAL,United States,California,El Monte,91732,"34.074492, -118.01462",34.074492,-118.014620
472022,4720-VSTSI,United States,California,Monterey Park,91754,"34.050322, -118.147037",34.050322,-118.147037
394613,3946-MHCZW,United States,California,Ontario,91761,"34.035602, -117.591528",34.035602,-117.591528
66511,6651-AZVTJ,United States,California,Pomona,91768,"34.067932, -117.785168",34.067932,-117.785168
45667,4566-GOLUK,United States,California,Rosemead,91770,"34.065108, -118.082791",34.065108,-118.082791
24844,2484-DGXPZ,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532
458714,4587-NUKOX,United States,California,Walnut,91789,"34.018354, -117.85492",34.018354,-117.854920
4202,0420-BWTPW,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
818315,8183-ONMXC,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
961418,9614-RMGHA,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
50549,5054-IEXZT,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
58341,5834-ASPWA,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
394824,3948-XHGNA,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
5659,0565-IYCGT,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
544521,5445-UTODQ,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
102422,1024-VRZHF,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
34819,0348-SDKOL,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
437313,4373-MAVJG,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
89018,8901-HJXTF,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
541911,5419-KLXBN,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
98281,9828-AOQLM,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
76155,7615-ESMYF,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
385822,3858-VOBET,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
144716,1447-PJGGA,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
85653,8565-CLBZW,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
913923,9139-WQQDY,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
2248,0224-HJAPT,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
808615,8086-OVPWV,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
94306,9430-FRQOC,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
30747,3074-GQWYX,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
684518,6845-RGTYS,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
88618,8861-HGGKB,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
706525,7065-YUNRY,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
769422,7694-VLBWQ,United States,California,Coronado,92118,"32.68674, -117.186612",32.686740,-117.186612
648115,6481-OGDOO,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917
375320,3753-TSEMP,United States,California,San Diego,92139,"32.677716, -117.047666",32.677716,-117.047666
830522,8305-VHZBZ,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975
917210,9172-JITSM,United States,California,Palm Desert,92211,"33.762759, -116.324817",33.762759,-116.324817
629817,6298-QDFNH,United States,California,Banning,92220,"33.936298, -116.849577",33.936298,-116.849577
61739,6173-ITPWD,United States,California,Heber,92249,"32.730583, -115.501083",32.730583,-115.501083
973421,9734-UYXQI,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
218921,2189-UXTKY,United States,California,La Quinta,92253,"33.695532, -116.310571",33.695532,-116.310571
49587,4958-GZWIY,United States,California,North Palm Springs,92258,"33.906496, -116.569499",33.906496,-116.569499
63565,6356-ELRKD,United States,California,Rancho Mirage,92270,"33.763678, -116.429928",33.763678,-116.429928
86247,8624-GIOUT,United States,California,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559
317712,3177-LASXD,United States,California,Westmorland,92281,"33.03679, -115.60503",33.036790,-115.605030
489717,4897-QSUYC,United States,California,Amboy,92304,"34.559882, -115.637164",34.559882,-115.637164
108421,1084-UQCHV,United States,California,Angelus Oaks,92305,"34.1678, -116.86433",34.167800,-116.864330
29552,2955-BJZHG,United States,California,Apple Valley,92308,"34.424926, -117.184503",34.424926,-117.184503
38064,3806-DXQOM,United States,California,Baker,92309,"35.28952, -116.092214",35.289520,-116.092214
930018,9300-RENDD,United States,California,Cedar Glen,92321,"34.255203, -117.175654",34.255203,-117.175654
7611,0761-AETCS,United States,California,Colton,92324,"34.030915, -117.273201",34.030915,-117.273201
215313,2153-MREFK,United States,California,Fawnskin,92333,"34.274846, -116.937581",34.274846,-116.937581
310621,3106-ULWFW,United States,California,Fontana,92337,"34.049671, -117.468896",34.049671,-117.468896
92522,0925-VYDLG,United States,California,Ludlow,92338,"34.702766, -116.093376",34.702766,-116.093376
43497,4349-GFQHK,United States,California,Mentone,92359,"34.103578, -117.04054",34.103578,-117.040540
78025,7802-EFKNY,United States,California,Redlands,92374,"34.064073, -117.166158",34.064073,-117.166158
80352,8035-BUYVG,United States,California,Running Springs,92382,"34.186211, -117.07683",34.186211,-117.076830
978724,9787-XVQIU,United States,California,Sugarloaf,92386,"34.243088, -116.830015",34.243088,-116.830015
894513,8945-MUQUF,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
30237,3023-GFLBR,United States,California,San Bernardino,92408,"34.084909, -117.258107",34.084909,-117.258107
5249,0524-IAVZO,United States,California,Anza,92539,"33.527605, -116.666551",33.527605,-116.666551
273725,2737-YNGYW,United States,California,Hemet,92543,"33.739415, -116.968339",33.739415,-116.968339
515925,5159-YFPKQ,United States,California,Moreno Valley,92551,"33.88274, -117.224878",33.882740,-117.224878
79271,7927-AUXBZ,United States,California,Sun City,92586,"33.707483, -117.200006",33.707483,-117.200006
761915,7619-ODSGN,United States,California,Foothill Ranch,92610,"33.698728, -117.67768",33.698728,-117.677680
25147,2514-GINMM,United States,California,Dana Point,92629,"33.477923, -117.705314",33.477923,-117.705314
265922,2659-VXMWZ,United States,California,Newport Coast,92657,"33.603282, -117.821841",33.603282,-117.821841
42857,4285-GYRQC,United States,California,Newport Beach,92662,"33.606336, -117.893042",33.606336,-117.893042
833713,8337-MSSXB,United States,California,Trabuco Canyon,92679,"33.631119, -117.567346",33.631119,-117.567346
81822,8182-BJDSI,United States,California,Santa Ana,92705,"33.766004, -117.786763",33.766004,-117.786763
24823,2482-CZGBB,United States,California,Anaheim,92804,"33.818, -117.974404",33.818000,-117.974404
86617,0866-QLSIR,United States,California,Garden Grove,92843,"33.764018, -117.931507",33.764018,-117.931507
71812,7181-BQYBV,United States,California,Garden Grove,92845,"33.782955, -118.026456",33.782955,-118.026456
62049,6204-IEUXJ,United States,California,Yorba Linda,92886,"33.897253, -117.792202",33.897253,-117.792202
45293,4529-CKBCL,United States,California,Ventura,93001,"34.360261, -119.306383",34.360261,-119.306383
25063,2506-CLAKW,United States,California,Ventura,93003,"34.279221, -119.221437",34.279221,-119.221437
15839,1583-IHQZE,United States,California,Camarillo,93010,"34.227846, -119.079903",34.227846,-119.079903
15115,0151-ONTOV,United States,California,Moorpark,93021,"34.312945, -118.858169",34.312945,-118.858169
32010,0320-JDNQG,United States,California,Oxnard,93035,"34.18454, -119.224666",34.184540,-119.224666
718016,7180-PISOG,United States,California,Piru,93040,"34.432843, -118.730106",34.432843,-118.730106
357118,3571-RFHAR,United States,California,Santa Paula,93060,"34.402343, -119.094824",34.402343,-119.094824
957822,9578-VRMNM,United States,California,Summerland,93067,"34.420998, -119.60137",34.420998,-119.601370
614017,6140-QNRQQ,United States,California,Santa Barbara,93103,"34.438581, -119.685368",34.438581,-119.685368
430711,4307-KTUMW,United States,California,Santa Barbara,93108,"34.457541, -119.631072",34.457541,-119.631072
747013,7470-MCQTK,United States,California,Alpaugh,93201,"35.869626, -119.498771",35.869626,-119.498771
748813,7488-MXJIV,United States,California,Armona,93202,"36.315979, -119.710852",36.315979,-119.710852
20276,2027-FECZV,United States,California,Bodfish,93205,"35.523991, -118.400432",35.523991,-118.400432
26724,2672-DZUOY,United States,California,Buttonwillow,93206,"35.451402, -119.488413",35.451402,-119.488413
387013,3870-MQAMG,United States,California,Camp Nelson,93208,"36.057458, -118.591951",36.057458,-118.591951
48003,4800-CZMPC,United States,California,Delano,93215,"35.772244, -119.209689",35.772244,-119.209689
73774,7377-DMMRI,United States,California,Exeter,93221,"36.301689, -119.018233",36.301689,-119.018233
894910,8949-JTMAY,United States,California,Mc Kittrick,93251,"35.38381, -119.730885",35.383810,-119.730885
32119,3211-ILJTT,United States,California,Taft,93268,"35.184837, -119.402525",35.184837,-119.402525
510313,5103-MHMHY,United States,California,Los Osos,93402,"35.279984, -120.824288",35.279984,-120.824288
23511,0235-KGSLC,United States,California,Buellton,93427,"34.631362, -120.238218",34.631362,-120.238218
28847,2884-GBPFB,United States,California,Morro Bay,93442,"35.369553, -120.763864",35.369553,-120.763864
513611,5136-KCKGI,United States,California,Templeton,93465,"35.536115, -120.739231",35.536115,-120.739231
372223,3722-WPXTK,United States,California,Benton,93512,"37.653947, -118.231443",37.653947,-118.231443
29295,2929-ERCFZ,United States,California,Independence,93526,"36.869584, -118.189241",36.869584,-118.189241
754819,7548-SEPYI,United States,California,Temecula,92592,"33.507255, -117.029473",33.507255,-117.029473
883522,8835-VSDSE,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917
162314,1623-NLDOT,United States,California,Lancaster,93534,"34.727529, -118.153098",34.727529,-118.153098
523616,5236-PERKL,United States,California,Pearblossom,93553,"34.445239, -117.894868",34.445239,-117.894868
78546,7854-FOKSF,United States,California,Rosamond,93560,"34.903052, -118.411251",34.903052,-118.411251
25196,2519-FAKOD,United States,California,Tehachapi,93561,"35.073777, -118.652112",35.073777,-118.652112
70899,7089-IVVAZ,United States,California,Cantua Creek,93608,"36.488056, -120.407691",36.488056,-120.407691
949220,9492-TOKRI,United States,California,Dinuba,93618,"36.523619, -119.386868",36.523619,-119.386868
33256,3325-FUYCG,United States,California,Five Points,93624,"36.397745, -120.119911",36.397745,-120.119911
848125,8481-YYXWG,United States,California,Hume,93628,"36.807595, -118.901544",36.807595,-118.901544
26099,2609-IAICY,United States,California,North Fork,93643,"37.244307, -119.470256",37.244307,-119.470256
17403,1740-CSDJP,United States,California,Oakhurst,93644,"37.648647, -119.231447",37.648647,-119.231447
263615,2636-OHFMN,United States,California,Orosi,93647,"36.600185, -119.175655",36.600185,-119.175655
132315,1323-OOEPC,United States,California,Prather,93651,"37.007238, -119.505661",37.007238,-119.505661
992126,9921-ZVRHG,United States,California,Traver,93673,"36.456091, -119.486225",36.456091,-119.486225
470113,4701-MLJPN,United States,California,Fresno,93702,"36.739385, -119.753649",36.739385,-119.753649
92067,9206-GVPEQ,United States,California,Fresno,93706,"36.654614, -119.903674",36.654614,-119.903674
15962,1596-BBVTG,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532
843323,8433-WXGNA,United States,California,Salinas,93906,"36.722898, -121.633648",36.722898,-121.633648
37077,3707-GNWHM,United States,California,Carmel Valley,93924,"36.414611, -121.6386",36.414611,-121.638600
576626,5766-ZJYBB,United States,California,Brisbane,94005,"37.684694, -122.40712",37.684694,-122.407120
89317,8931-GJJIQ,United States,California,Burlingame,94010,"37.57028, -122.365778",37.570280,-122.365778
427716,4277-PVRAN,United States,California,Daly City,94014,"37.691561, -122.445202",37.691561,-122.445202
2038,0203-HHYIJ,United States,California,Atherton,94027,"37.454924, -122.203168",37.454924,-122.203168
95211,0952-KMEEH,United States,California,Mountain View,94043,"37.419725, -122.062947",37.419725,-122.062947
81785,8178-EYZUO,United States,California,San Francisco,94105,"37.789168, -122.395009",37.789168,-122.395009
323023,3230-WYKIR,United States,California,San Francisco,94110,"37.750021, -122.415201",37.750021,-122.415201
4072,0407-BDJKB,United States,California,San Francisco,94114,"37.758085, -122.434801",37.758085,-122.434801
960021,9600-UDOPK,United States,California,San Francisco,94117,"37.770533, -122.445121",37.770533,-122.445121
407419,4074-SJFFA,United States,California,San Francisco,94122,"37.760412, -122.484966",37.760412,-122.484966
49107,4910-GMJOT,United States,California,San Francisco,94129,"37.797526, -122.464531",37.797526,-122.464531
432319,4323-SADQS,United States,California,Concord,94521,"37.971421, -121.971504",37.971421,-121.971504
44462,4446-BZKHU,United States,California,Pleasant Hill,94523,"37.95338, -122.076886",37.953380,-122.076886
52029,5202-IVJNU,United States,California,Crockett,94525,"38.049292, -122.228415",38.049292,-122.228415
597610,5976-JCJRH,United States,California,Danville,94526,"37.815459, -121.977203",37.815459,-121.977203
13715,0137-OCGAB,United States,California,Fairfield,94533,"38.287136, -122.02711",38.287136,-122.027110
335114,3351-NQLDI,United States,California,Travis Afb,94535,"38.265899, -121.939461",38.265899,-121.939461
759310,7593-JNWRU,United States,California,Fremont,94538,"37.505768, -121.962472",37.505768,-121.962472
458825,4588-YBNIB,United States,California,Fremont,94539,"37.516791, -121.899117",37.516791,-121.899117
50287,5028-GZLDO,United States,California,Moraga,94556,"37.827946, -122.107185",37.827946,-122.107185
687720,6877-TJMBR,United States,California,Orinda,94563,"37.873916, -122.20522",37.873916,-122.205220
67694,6769-DCQLI,United States,California,Pope Valley,94567,"38.672708, -122.403219",38.672708,-122.403219
243311,2433-KMEAS,United States,California,Dublin,94568,"37.713926, -121.928425",37.713926,-121.928425
219526,2195-ZRVAX,United States,California,Rodeo,94572,"38.027218, -122.23463",38.027218,-122.234630
355019,3550-SAHFP,United States,California,Saint Helena,94574,"38.581354, -122.296283",38.581354,-122.296283
201120,2011-TRQYE,United States,California,Deer Park,94576,"38.554383, -122.474773",38.554383,-122.474773
48739,4873-ILOLJ,United States,California,Sunol,94586,"37.587494, -121.862856",37.587494,-121.862856
272511,2725-KXXWT,United States,California,Vallejo,94589,"38.161321, -122.271588",38.161321,-122.271588
95654,9565-DJPIB,United States,California,Vallejo,94590,"38.104705, -122.247387",38.104705,-122.247387
83488,8348-HFYIV,United States,California,Oakland,94601,"37.776523, -122.219268",37.776523,-122.219268
684923,6849-WLEYG,United States,California,Emeryville,94608,"37.83726, -122.287648",37.837260,-122.287648
465914,4659-NZRUF,United States,California,Oakland,94609,"37.834341, -122.26437",37.834341,-122.264370
842924,8429-XIBUM,United States,California,Oakland,94618,"37.84551, -122.235181",37.845510,-122.235181
26082,2608-BHKFN,United States,California,Berkeley,94703,"37.863843, -122.275684",37.863843,-122.275684
734112,7341-LXCAF,United States,California,Berkeley,94705,"37.858898, -122.240512",37.858898,-122.240512
946213,9462-MJUAW,United States,California,Berkeley,94708,"37.897743, -122.263124",37.897743,-122.263124
812825,8128-YVJRG,United States,California,Berkeley,94709,"37.878554, -122.26609",37.878554,-122.266090
156920,1569-TTNYJ,United States,California,Richmond,94805,"37.941456, -122.320968",37.941456,-122.320968
474922,4749-VFKVB,United States,California,Inverness,94937,"38.099323, -122.945723",38.099323,-122.945723
759821,7598-UAASY,United States,California,Marshall,94940,"38.129308, -122.834815",38.129308,-122.834815
793815,7938-OUHIO,United States,California,Mill Valley,94941,"37.901371, -122.572024",37.901371,-122.572024
4311,0431-APWVY,United States,California,Novato,94949,"38.067204, -122.524004",38.067204,-122.524004
342614,3426-NIYYL,United States,California,Sausalito,94965,"37.848641, -122.515692",37.848641,-122.515692
338722,3387-VATUS,United States,California,Aromas,95004,"36.878364, -121.629781",36.878364,-121.629781
114314,1143-NMNQJ,United States,California,Boulder Creek,95006,"37.171727, -122.142961",37.171727,-122.142961
41513,0415-MOSGF,United States,California,Los Gatos,95030,"37.222842, -121.988727",37.222842,-121.988727
24959,2495-INZWQ,United States,California,San Juan Bautista,95045,"36.810568, -121.503022",36.810568,-121.503022
413919,4139-SUGLD,United States,California,Santa Clara,95054,"37.393554, -121.965114",37.393554,-121.965114
685722,6857-VWJDT,United States,California,Santa Cruz,95060,"36.993451, -122.098858",36.993451,-122.098858
56242,5624-BQSSA,United States,California,Santa Cruz,95065,"37.031404, -121.981865",37.031404,-121.981865
557715,5577-OTWWW,United States,California,San Jose,95120,"37.186141, -121.843554",37.186141,-121.843554
610017,6100-QQHEB,United States,California,San Jose,95121,"37.304681, -121.809955",37.304681,-121.809955
269114,2691-NZETQ,United States,California,San Jose,95130,"37.277592, -121.986477",37.277592,-121.986477
